RNA1_ratio_scaled_ALT	RNA2_ratio_scaled_ALT	RNA3_ratio_scaled_ALT	RNA4_ratio_scaled_ALT	Coding_ALT	Active_ALT	RNA1_ratio_scaled_REF	RNA2_ratio_scaled_REF	RNA3_ratio_scaled_REF	RNA4_ratio_scaled_REF	Coding_REF	Active_REF	C1	C2	qvalue	pvalue	REF	ALT	fold	qvalue_0_05	fold_1_5	active	final_sig
chr17:39272076-39272247	0.221259702840317	-0.312923349322244	-0.193405636251647	-0.50217177452865	FALSE	0	0.212150758850591	0.233231504313056	0.0288981736503925	0.216862447750626	FALSE	1	0.172785721141166	0.172785721141166	0.159841368926559	0.0903691576223017	0.172785721141166	-0.196810264315556	-0.369595985456722	0	0	1	0
chr17:39624830-39625001	0.0231798802986193	0.0897384867931851	-0.00380846475969443	-0.023121415214871	FALSE	0	0.0360769213623007	0.0259883099037349	-0.191020195375144	-0.182282810165855	FALSE	0	-0.0778094435687408	-0.0778094435687408	0.317703513960642	0.217271990409791	-0.0778094435687408	0.0214971217793097	0.0993065653480505	0	0	0	0
chr17:39661903-39662074	-0.190316272981678	-0.068389540517937	-0.175901111996969	-0.140361165334025	FALSE	0	-0.0558228048391586	-0.197788092711591	-0.200889317357092	-0.127963974060933	FALSE	0	-0.145616047242194	-0.145616047242194	0.977944812285842	0.967346839913826	-0.145616047242194	-0.143742022707652	0.0018740245345415	0	0	0	0
chr17:39662802-39662973	0.159202048279062	0.141071195294256	0.284155179332805	0.277921197611959	FALSE	1	0.113183986032833	0.039757426442126	-0.320528485331591	-0.0810227948424845	FALSE	0	-0.0621524669247791	-0.0621524669247791	0.107256861708213	0.0541848706485348	-0.0621524669247791	0.21558740512952	0.2777398720543	0	0	1	0
chr17:39722147-39722318	-1.72627807147789	-1.4869323884696	-2.02833289691373	-1.59438849466903	FALSE	0	-0.0358890284427619	0.0940576618651233	-0.00623121716758261	-0.0253546338437464	FALSE	0	0.00664569560275807	0.00664569560275807	0.00316428545995282	0.000390337265638635	0.00664569560275807	-1.70898296288256	-1.71562865848532	1	1	0	0
chr17:39933505-39933676	-0.0984186880189569	0.0781919460840452	0.00152244068179099	-0.128361668330791	FALSE	0	0.0474191418142778	0.0612235217697458	-0.0332738925814042	-0.190482738657753	FALSE	0	-0.0287784919137835	-0.0287784919137835	0.940126761343922	0.918449870374498	-0.0287784919137835	-0.036766492395978	-0.00798800048219458	0	0	0	0
chr17:40012406-40012577	0.263774007988957	0.225122167141141	0.200013606723102	0.126771412133809	FALSE	1	-0.0738439006229768	0.0586809218662205	0.36457500905922	0.187097492425601	FALSE	0	0.134127380682016	0.134127380682016	0.619631001482568	0.519478515423246	0.134127380682016	0.203920298496752	0.0697929178147362	0	0	1	0
chr17:40111880-40112051	-0.586986406035673	-1.09041150649933	-0.676001608567726	-0.528125942848072	FALSE	0	0.108634423821457	-0.190408122310403	-0.28522523833588	0.0775914655439687	FALSE	0	-0.0723518678202141	-0.0723518678202141	0.0242406251420632	0.00773553728305636	-0.0723518678202141	-0.720381365987701	-0.648029498167486	1	1	0	0
chr17:40142781-40142952	-0.362427001874065	-0.11628736429769	0.0762004147030437	-0.0938490830937629	FALSE	0	-0.259366538911861	-0.321515789278918	0.0272744496340436	-0.321375948547783	FALSE	0	-0.21874595677613	-0.21874595677613	0.576595015656433	0.4705025963588	-0.21874595677613	-0.124090758640619	0.0946551981355111	0	0	0	0
chr17:40326052-40326223	-0.316554427167895	-0.297745946188726	-0.441271519887631	-0.247309690849689	FALSE	0	-0.541645587488427	-0.581529548673508	-0.567472954286713	-0.460723928377195	FALSE	0	-0.537843004706461	-0.537843004706461	0.0227484589118473	0.00709151866470316	-0.537843004706461	-0.325720396023485	0.212122608682975	1	0	0	0
chr17:40348620-40348791	-1.0299249151624	-1.11279118690864	-0.967077911331883	-0.987536448696643	FALSE	0	0.0183191204690991	-0.0639063436130222	0.0621255300603817	-0.0592927509195949	FALSE	0	-0.0106886110007841	-0.0106886110007841	9.55513637700624e-05	4.84696795697803e-07	-0.0106886110007841	-1.02433261552489	-1.01364400452411	1	1	0	0
chr17:40351667-40351838	-1.19385643382978	-1.25221515639902	-1.22711653258354	-1.19916502723608	FALSE	0	-0.107272246544951	-0.165676216875536	-0.0281479721755353	-0.0866769076889453	FALSE	0	-0.0969433358212418	-0.0969433358212418	0.000158131552377667	1.78659120740275e-06	-0.0969433358212418	-1.21808828751211	-1.12114495169086	1	1	0	0
chr17:41547446-41547617	0.229935764051854	0.225946247966922	0.268312117954135	0.191306879539252	FALSE	1	0.134179217737345	-0.0214139728964471	0.0120752782265359	0.0581031400187875	FALSE	0	0.0457359157715553	0.0457359157715553	0.021998159200453	0.00674603452538678	0.0457359157715553	0.228875252378041	0.183139336606485	1	0	1	0
chr17:41675442-41675613	0.0860744295386939	0.0481388701794619	-0.0186032425957737	0.0641464562167295	FALSE	0	-0.424939795952705	-0.341470166225705	-0.524128216520126	-0.353267223111992	FALSE	0	-0.410951350452632	-0.410951350452632	0.00292166793586624	0.000330767571249787	-0.410951350452632	0.0449391283347779	0.45589047878741	1	0	0	0
chr17:41751614-41751785	0.202010172868837	0.106552794760441	0.190022132708689	0.099898569732735	FALSE	0	-0.386789344338899	-0.628326659013214	-0.549066535027253	-0.719129262171132	FALSE	0	-0.570827950137624	-0.570827950137624	0.00501650823653537	0.000800420497966907	-0.570827950137624	0.149620917517676	0.7204488676553	1	2	0	0
chr17:41761118-41761289	0.00288991668266716	-0.323949839163895	-0.281356548919904	-0.107155034987521	FALSE	0	0.0880303322744354	0.121345569395796	0.183204312965134	-0.00112471782073665	FALSE	1	0.0978638742036572	0.0978638742036572	0.0637572778006837	0.0277403696587249	0.0978638742036572	-0.177392876597163	-0.275256750800821	0	0	1	0
chr17:4192484-4192655	-0.238369650096943	-0.286102889527119	-0.460897553683679	-0.106700876060547	FALSE	0	-0.0706810516550739	-0.216239439590666	-0.264511734482352	-0.103333738775736	FALSE	0	-0.163691491125957	-0.163691491125957	0.366381534503287	0.261037339546958	-0.163691491125957	-0.273017742342072	-0.109326251216115	0	0	0	0
chr17:42104574-42104745	-0.701238596596638	-0.868795503257031	-0.883989333664209	-0.742940215700137	FALSE	0	-0.128909914266876	-0.023449177363188	-0.0917161155989392	-0.193237505283209	FALSE	0	-0.109328178128053	-0.109328178128053	0.000726699908364421	3.09982667852013e-05	-0.109328178128053	-0.799240912304504	-0.689912734176451	1	1	0	0
chr17:42250577-42250748	-0.0665463081545071	0.338795216505695	0.52179477329644	0.241906677785274	FALSE	1	0.180601689160256	-0.0234175158468909	-0.0789223539071045	0.234433271584083	FALSE	0	0.078173772747586	0.078173772747586	0.372256975486736	0.266940095403217	0.078173772747586	0.258987589858226	0.180813817110639	0	0	1	0
chr17:42308130-42308301	0.077634190051304	-0.0475246657856681	0.248412499554454	-0.150506810511428	FALSE	0	-0.000935548713457352	0.205792380655735	0.0359352822144981	0.193629617814435	FALSE	0	0.108605432992803	0.108605432992803	0.587656444531208	0.482509706934663	0.108605432992803	0.0320038033271655	-0.0766016296656371	0	0	0	0
chr17:42988293-42988464	-0.886788245118322	-0.683813446286596	-0.86653239305858	-0.525963000540682	FALSE	0	-0.119172988767502	-0.179584218201173	-0.141241831718132	-0.25924711303377	FALSE	0	-0.174811537930144	-0.174811537930144	0.0149174259710594	0.00400710197285779	-0.174811537930144	-0.740774271251045	-0.565962733320901	1	0	0	0
chr17:44099624-44099795	-0.334286098265244	-0.466297746693932	-0.499394576389369	-0.360909956146628	FALSE	0	-0.0308358866721203	-0.187929938235175	-0.258060973341135	-0.146960633435998	FALSE	0	-0.155946857921107	-0.155946857921107	0.0208147652206276	0.00626314701704381	-0.155946857921107	-0.415222094373793	-0.259275236452686	1	0	0	0
chr17:44205439-44205610	-0.24014710888806	0.0245072686485345	-0.0799575694621949	-0.179653519686949	FALSE	0	-0.427414735878709	-0.486481015608528	-0.35677822887869	-0.168458800516982	FALSE	0	-0.359783195220727	-0.359783195220727	0.0815258447201042	0.0380654451367791	-0.359783195220727	-0.118812732347167	0.24097046287356	0	0	0	0
chr1:74429051-74429222	-0.0899137137925023	-0.0521178278614068	-0.385358015251179	0.0174303873831241	FALSE	0	-0.516383647600914	-0.394593076085538	-0.492062889569504	0.011147700882851	FALSE	0	-0.347972978093276	-0.347972978093276	0.297563988082756	0.200068385808005	-0.347972978093276	-0.127489792380491	0.220483185712785	0	0	0	0
chr17:44554084-44554255	-0.314171933407863	-0.387125051642671	-0.172753090496772	-0.594501389702413	FALSE	0	0.131007174759413	0.114501512698968	0.0838100106639749	-0.195403791358938	FALSE	0	0.0334787266908546	0.0334787266908546	0.0384790091150112	0.0143553232068453	0.0334787266908546	-0.36713786631243	-0.400616593003284	1	0	0	0
chr17:44559997-44560168	-0.0563557697151023	0.00702664439816158	-0.251938607093976	-0.111163872040138	FALSE	0	0.0622682652064723	0.138668805169504	-0.0687705299448416	0.0627396822230618	FALSE	0	0.0487265556635492	0.0487265556635492	0.139355650101168	0.0758310662298261	0.0487265556635492	-0.103107901112764	-0.151834456776313	0	0	0	0
chr17:44570291-44570462	0.127598048361938	0.0570677308880505	-0.0855316770131621	-0.321204325642597	FALSE	0	-0.36470636034268	-0.234672863079344	-0.0683528240401746	0.0181768838968354	FALSE	0	-0.162388790891341	-0.162388790891341	0.552516383856188	0.445758549023012	-0.162388790891341	-0.0555175558514426	0.106871235039898	0	0	0	0
chr17:44752855-44753026	-0.00155848082494452	0.0365999356007737	-0.044547457423655	-0.0411050119929457	FALSE	0	0.105298726825956	0.115468736651461	-0.0931339129527562	-0.0222622526747108	FALSE	0	0.0263428244624875	0.0263428244624875	0.615848260252178	0.512899219744263	0.0263428244624875	-0.0126527536601929	-0.0389955781226804	0	0	0	0
chr17:45221735-45221906	0.355338404477852	0.241046845574321	0.148138928319889	0.167832777008008	FALSE	1	0.00811504527072784	0.0320853009423526	-0.00620063885173232	0.0177383532277678	FALSE	0	0.012934515147279	0.012934515147279	0.0456781736071267	0.0178626198841796	0.012934515147279	0.228089238845017	0.215154723697738	1	0	1	0
chr17:45229257-45229428	0.0798313016517192	0.0962183855213128	0.245210062070996	0.183101296646298	FALSE	1	0.301925402124579	0.153234377775954	0.131535553188447	0.073814627987326	FALSE	1	0.165127490269076	0.165127490269076	0.875921162243242	0.829065338023636	0.165127490269076	0.151090261472581	-0.014037228796495	0	0	1	0
chr17:45307827-45307998	-0.514792307242368	-0.250613404625037	-0.523514216324308	-0.341974592182143	FALSE	0	-0.35500220683056	-0.65462704129274	-0.472740421338701	-0.612868092860535	FALSE	0	-0.523809440580634	-0.523809440580634	0.376787134956189	0.270970503557379	-0.523809440580634	-0.407723630093464	0.11608581048717	0	0	0	0
chr1:7456334-7456505	-0.173103811203172	-0.0374750364892881	-0.352400049620162	0.042793561018866	FALSE	0	0.379963843459147	0.166152025790739	0.142902436463167	0.10871740103088	FALSE	1	0.199433926685983	0.199433926685983	0.0571512327354555	0.0239700466557052	0.199433926685983	-0.130046334073439	-0.329480260759422	0	0	1	0
chr17:4569389-4569560	-0.271004557120849	-0.126736936350715	-0.301210634664098	-0.402347578744362	FALSE	0	0.0444580774301677	-0.396162983036738	-0.17818501661253	-0.198707284471225	FALSE	0	-0.182149301672581	-0.182149301672581	0.530234657116325	0.421546944371014	-0.182149301672581	-0.275324926720006	-0.0931756250474248	0	0	0	0
chr17:4578374-4578545	-0.0689214834778416	-0.231416253400871	-0.0522272570928757	-0.0351908073058808	FALSE	0	-0.405279874717988	-0.388812693369587	-0.436986861968832	-0.169550579360847	FALSE	0	-0.350157502354314	-0.350157502354314	0.0455558296147246	0.0178042728146088	-0.350157502354314	-0.0969389503193674	0.253218552034946	1	0	0	0
chr17:4593640-4593811	0.0604814688968524	0.126544476329896	-0.139410858390679	0.0583100859886326	FALSE	0	0.0780880215473048	0.0138047472900477	0.101289276511673	0.146503120467151	FALSE	0	0.0849212914540441	0.0849212914540441	0.516549792627639	0.408046942481506	0.0849212914540441	0.0264812932061755	-0.0584399982478686	0	0	0	0
chr17:47109019-47109190	-0.171234631140028	-0.109875650810694	-0.239271271673969	-0.161484673124379	FALSE	0	-0.157694692306814	0.0872483729494709	0.0049710775413508	0.120642053569198	FALSE	0	0.0137917029383014	0.0137917029383014	0.103914018532212	0.0517054304801736	0.0137917029383014	-0.170466556687267	-0.184258259625569	0	0	0	0
chr17:47137978-47138149	0.0956165020568447	0.353060973359856	0.378751717986139	0.32265902188801	FALSE	1	0.447051986778483	-0.000877767681967942	-0.0248602099377519	0.155668304329385	FALSE	0	0.144245578372037	0.144245578372037	0.419006365253043	0.309834773660712	0.144245578372037	0.287522053822712	0.143276475450675	0	0	1	0
chr17:47175558-47175729	-0.46043875974552	-0.319099067857662	-0.407329497597211	-0.620193180378203	FALSE	0	0.374361284943684	0.0896879192321128	0.17865770641268	-0.00747467320660505	FALSE	0	0.158808059345468	0.158808059345468	0.00665954761355528	0.00126680350038808	0.158808059345468	-0.451765126394649	-0.610573185740117	1	1	0	0
chr17:47535293-47535464	-0.100006093060775	-0.131759852323687	-0.192415507814443	-0.0635218111376081	FALSE	0	-0.358488466763032	-0.714153120197643	-0.470600448659373	-0.384739276784216	FALSE	0	-0.481995328101066	-0.481995328101066	0.0423500882198926	0.016209625650224	-0.481995328101066	-0.121925816084128	0.360069512016938	1	0	0	0
chr17:47867324-47867495	-2.59169587197495	-2.49512453664222	-2.43755712572486	-2.27192381421609	FALSE	0	0.68481453298847	0.714646696211729	0.731149096476218	0.717040159172441	FALSE	1	0.711912621212215	0.711912621212215	0.000528728084424823	1.49950551958158e-05	0.711912621212215	-2.44907533713953	-3.16098795835174	1	1	1	1
chr17:4792000-4792171	-0.259862550609862	-0.553716200993116	-0.484296234567931	-0.354670843066861	FALSE	0	-0.108170494143858	-0.0377970063441108	0.00823667021689515	-0.0462046852596262	FALSE	0	-0.0459838788826751	-0.0459838788826751	0.0232075434189396	0.00732024888104897	-0.0459838788826751	-0.413136457309443	-0.367152578426768	1	0	0	0
chr17:48028285-48028456	-0.26207158447651	-0.211898870125494	-0.349042434580277	-0.187361997545166	FALSE	0	-0.270331698238978	-0.577011031915784	-0.620661030856874	-0.0787958824156587	FALSE	0	-0.386699910856824	-0.386699910856824	0.493081624978386	0.380867752750194	-0.386699910856824	-0.252593721681862	0.134106189174962	0	0	0	0
chr17:48031192-48031363	0.185757540359417	0.193434663581533	0.334420335587771	-0.0201234560319332	FALSE	1	-0.105390452206644	-0.195366319709861	-0.262577553165608	-0.210813459452377	FALSE	0	-0.193536946133622	-0.193536946133622	0.0275034830278534	0.00923969904809372	-0.193536946133622	0.173372270874197	0.366909217007819	1	0	1	0
chr17:4805659-4805830	-0.131932306912226	-0.18908390032433	-0.430402435286116	-0.104908056855846	FALSE	0	-0.334970568158134	-0.126597497862967	-0.0534559243268764	-0.00343321002068327	FALSE	0	-0.129614300092165	-0.129614300092165	0.555023569300226	0.448037241438803	-0.129614300092165	-0.21408167484463	-0.0844673747524645	0	0	0	0
chr17:49509769-49509940	0.33672719528415	0.159461428284755	0.339356282243283	-0.0110438352176733	FALSE	1	-0.172688046754354	-0.149309421673343	-0.249578399780223	-0.0730811094290878	FALSE	0	-0.161164244409252	-0.161164244409252	0.0403128072476418	0.015123112149392	-0.161164244409252	0.206125267648629	0.367289512057881	1	0	1	0
chr1:7495581-7495752	0.235922004970147	0.304574039414669	0.25979180832025	0.0996307224048137	FALSE	1	0.182216332585285	0.136730654803091	-0.0162763322543753	0.0743050799157181	FALSE	0	0.0942439337624296	0.0942439337624296	0.142679368356676	0.0780673601822437	0.0942439337624296	0.22497964377747	0.13073571001504	0	0	1	0
chr17:4984983-4985154	-0.25341781826157	-0.212679623482797	-0.0577651681950204	-0.13733667720781	FALSE	0	0.093501997835125	0.157281016550094	-0.00570440183736358	-0.112923910141084	FALSE	0	0.0330386756016927	0.0330386756016927	0.0820323275687273	0.0383586719643484	0.0330386756016927	-0.165299821786799	-0.198338497388492	0	0	0	0
chr17:4986251-4986422	-0.248510424854084	-0.167608252901023	-0.57134572404857	-0.433261325629859	FALSE	0	0.913645912509981	1.13538618046293	0.958742151963988	0.827826047685185	FALSE	1	0.958900073155522	0.958900073155522	0.000907437162152923	4.60309374391614e-05	0.958900073155522	-0.355181431858384	-1.31408150501391	1	1	1	1
chr17:49947263-49947434	-0.409586877359914	-0.409509424085018	-0.41221748959783	-0.383097631608078	FALSE	0	0.0800121736544743	0.0171886419994708	-0.10425676159646	0.181839756899252	FALSE	0	0.0436959527391843	0.0436959527391843	0.0165889795389285	0.00462441232708429	0.0436959527391843	-0.40360285566271	-0.447298808401894	1	0	0	0
chr17:50065978-50066149	-0.586199609595418	0.307163529067407	-0.29101046794735	-0.257054205052485	FALSE	0	0.0167429145312824	-0.0138652815087705	0.0327321360835194	-0.0991737454887072	FALSE	0	-0.015890994095669	-0.015890994095669	0.49433443202706	0.383431180387141	-0.015890994095669	-0.206775188381962	-0.190884194286293	0	0	0	0
chr17:50179444-50179615	-0.175836555094808	-0.297563643103142	-0.17959344686504	-0.255349149375987	FALSE	0	0.210184438031543	0.156290666657794	-0.146526717733261	-0.128778380950402	FALSE	0	0.0227925015014184	0.0227925015014184	0.131047593880805	0.0700411165819012	0.0227925015014184	-0.227085698609744	-0.249878200111163	0	0	0	0
chr17:50556967-50557138	-0.0440233329412117	-0.0925620086121435	-0.014594426401769	0.00890944797031058	FALSE	0	0.320444032378296	0.31721870750901	0.368350259321378	0.318820152150436	FALSE	1	0.33120828783978	0.33120828783978	0.000855655016185212	3.98529659371484e-05	0.33120828783978	-0.0355675799962034	-0.366775867835984	1	0	1	0
chr17:50588641-50588812	-0.0116128863378036	-0.00615143272716203	0.0752830275625624	0.0315725545945952	FALSE	0	0.204262176900157	0.00598651175685275	0.229933049500211	0.221460775346986	FALSE	1	0.165410628376052	0.165410628376052	0.129488570113098	0.0688794399932942	0.165410628376052	0.022272815773048	-0.143137812603004	0	0	1	0
chr17:50851669-50851840	-0.645292739952	-0.186563308508906	-0.285342166135232	-0.293754245939886	FALSE	0	0.0163705872306238	-0.104752758170254	-0.367425995802177	-0.114235703100235	FALSE	0	-0.142510967460511	-0.142510967460511	0.245263366296864	0.156251482840266	-0.142510967460511	-0.352738115134006	-0.210227147673496	0	0	0	0
chr17:51051150-51051321	0.157452841075362	0.215041964308421	0.204479369025656	0.0645304676501411	FALSE	1	-0.0939931983435053	-0.355353278800681	-0.00704653452891678	-0.197271106681356	FALSE	0	-0.163416029588615	-0.163416029588615	0.0410193067775339	0.0154921891864424	-0.163416029588615	0.160376160514895	0.32379219010351	1	0	1	0
chr17:5111963-5112134	-1.46283223755034	-1.37799064603416	-1.59304476911479	-1.41064215371597	FALSE	0	-0.609691656498273	-0.799487636418806	-0.621721383192313	-0.830786415234845	FALSE	0	-0.715421772836059	-0.715421772836059	0.00117821966389946	7.52517516486398e-05	-0.715421772836059	-1.46112745160381	-0.745705678767754	1	1	0	0
chr17:51162664-51162835	0.268008411630305	-0.131745415820042	0.317511693294858	0.0796315199264929	FALSE	0	0.113344570898068	-0.299971308095048	-0.266752670947398	-0.0310023429842083	FALSE	0	-0.121095437782147	-0.121095437782147	0.20292640772979	0.123103384537025	-0.121095437782147	0.133351552257903	0.25444699004005	0	0	0	0
chr17:53033000-53033171	0.159008830748579	0.167327311943392	0.265215802321158	0.0826435860327469	FALSE	1	0.0183665954948512	-0.0871034796944951	0.0919244070683517	0.0583148412361815	FALSE	0	0.0203755910262223	0.0203755910262223	0.0737528736498378	0.0335008441526817	0.0203755910262223	0.168548882761469	0.148173291735247	0	0	1	0
chr17:56377629-56377800	-0.243535356038222	0.186563798022125	0.140075680770597	0.100524375969407	FALSE	0	0.119371640745994	0.0352520761947564	0.209477071426903	-0.0132798970850763	FALSE	0	0.0877052228206442	0.0877052228206442	0.792457439461036	0.720648407017368	0.0877052228206442	0.0459071246809767	-0.0417980981396675	0	0	0	0
chr17:56512147-56512318	-0.190228780642882	-0.125629554735015	-0.417460513623227	0.0660440958181129	FALSE	0	0.0645904367104573	0.134698438408275	0.158236154806941	0.119017593399927	FALSE	0	0.1191356558314	0.1191356558314	0.118800097667378	0.0614681621317953	0.1191356558314	-0.166818688295753	-0.285954344127153	0	0	0	0
chr1:7570390-7570561	-0.0226569652717813	-0.00755053310297855	-0.0291487296700186	0.0716201673770099	FALSE	0	-0.126987529178176	0.00856101361531506	-0.176836581626224	-0.231542560700084	FALSE	0	-0.131701414472292	-0.131701414472292	0.134443045883371	0.0725068674939372	-0.131701414472292	0.00306598483305786	0.13476739930535	0	0	0	0
chr17:57081713-57081884	0.0537290030011828	0.220020740888921	0.0470869994037133	0.271222412175878	FALSE	1	-0.501107616254883	-0.382724959627492	-0.348158597266076	-0.290017403902617	FALSE	0	-0.380502144262767	-0.380502144262767	0.00345180591006214	0.000447294194478885	-0.380502144262767	0.148014788867424	0.528516933130191	1	0	1	0
chr1:75712947-75713118	-0.42887952027749	-0.147508152090027	0.065371123237444	0.0378690924267124	FALSE	0	0.041216950131123	0.218083630362504	0.315178271008938	0.296387899398968	FALSE	1	0.217716687725383	0.217716687725383	0.104774949052824	0.0523995537227519	0.217716687725383	-0.11828686417584	-0.336003551901224	0	0	1	0
chr1:75744660-75744831	0.12043003628159	0.219935016922678	0.0888890684830913	-0.0839267228754495	FALSE	0	-0.00573244166611989	0.0592430630974858	0.202124595687	0.0670708704861128	FALSE	0	0.0806765219011198	0.0806765219011198	0.959505663392775	0.944019060571125	0.0806765219011198	0.0863318497029775	0.00565532780185773	0	0	0	0
chr17:57895983-57896154	0.181782189433417	-0.00444800935814458	0.0848936415913762	0.0216079859330244	FALSE	0	-0.00927670379652846	0.0827409912817989	0.0548729896467448	-0.0794837448873818	FALSE	0	0.0122133830611584	0.0122133830611584	0.436964749037988	0.327043480603483	0.0122133830611584	0.0709589518999183	0.0587455688387599	0	0	0	0
chr17:58009893-58010064	-0.223733853409326	-0.299393108812799	-0.202426735009155	-0.152256609993502	FALSE	0	0.0901965640970176	0.189550544019686	0.0510285419812569	-0.116591483387921	FALSE	0	0.0535460416775098	0.0535460416775098	0.0414770844368592	0.015760718273448	0.0535460416775098	-0.219452576806195	-0.272998618483705	1	0	0	0
chr17:58206184-58206355	-0.199002265761753	0.00531330862408441	-0.0234836005240316	-0.0895145420387147	FALSE	0	0.159691091339263	0.236472870485789	0.252658248349718	0.37088639639149	FALSE	1	0.254927151641565	0.254927151641565	0.00880877013934254	0.00189499251556527	0.254927151641565	-0.0766717749251037	-0.331598926566669	1	0	1	0
chr17:58632434-58632605	-0.0929427654372201	0.0377198120512926	-0.151372350347669	-0.24497916963814	FALSE	0	-0.177589272479742	-0.387076856296037	-0.163267084409072	-0.236026409610061	FALSE	0	-0.240989905698728	-0.240989905698728	0.241654296539913	0.153673633815329	-0.240989905698728	-0.112893618342934	0.128096287355794	0	0	0	0
chr17:59144020-59144191	-0.179288472326991	-0.0386202359755643	0.0750534300386002	-0.161417987739895	FALSE	0	0.642692120564859	0.578894699330353	0.636707734641864	0.498438820178118	FALSE	1	0.589183343678799	0.589183343678799	0.00250711938343255	0.000256666130100081	0.589183343678799	-0.0760683165009624	-0.665251660179761	1	1	1	1
chr17:59146775-59146946	-0.0545283830355925	-0.0846494907929374	-0.0535185891167472	0.0328281238513385	FALSE	0	-0.118319415188359	0.0982891366745133	-0.104855244805277	-0.271803362977932	FALSE	0	-0.0991722215742638	-0.0991722215742638	0.608016997144694	0.504133991637611	-0.0991722215742638	-0.0399670847734846	0.0592051368007792	0	0	0	0
chr17:59162913-59163084	0.0968761870115825	-0.199450989336752	0.104740547419434	0.0158740280811947	FALSE	0	-0.0379638748569896	-0.0952243869411784	0.0188556527488994	-0.165420350906092	FALSE	0	-0.0699382399888401	-0.0699382399888401	0.512974377247496	0.403448374634819	-0.0699382399888401	0.0045099432938648	0.0744481832827049	0	0	0	0
chr17:59622718-59622889	-0.555146565355183	-0.347026319975885	-0.0381667086137922	-0.454440282378355	FALSE	0	0.132034650424384	0.365428224256533	0.156269066741654	0.469575247779049	FALSE	1	0.280826797300405	0.280826797300405	0.0172474880293388	0.00488751735947831	0.280826797300405	-0.348694969080804	-0.629521766381209	1	1	1	1
chr17:59694457-59694628	-0.444303035512994	-0.551501205300695	-0.759931701056567	-0.339548054519698	FALSE	0	-0.0484470697217128	-0.439089720284888	-0.339495993795674	-0.0178568723324673	FALSE	0	-0.211222414033685	-0.211222414033685	0.124397628796851	0.0653682720839342	-0.211222414033685	-0.523820999097488	-0.312598585063803	0	0	0	0
chr17:5975330-5975501	-0.0338583935590179	0.0650328982422663	0.145992291929912	0.0295108653870612	FALSE	0	-0.00833229690135228	0.00861924132078963	0.206182949752948	0.119755294161626	FALSE	0	0.0815562970835029	0.0815562970835029	0.735754648563095	0.652119176637431	0.0815562970835029	0.0516694155000553	-0.0298868815834476	0	0	0	0
chr17:59886996-59887167	-0.150890253813352	-0.0377261723546529	-0.223893248929895	0.0918213399028968	FALSE	0	0.06162175827812	0.165161010156089	-0.0963905477563991	-0.100640932075753	FALSE	0	0.00743782215051428	0.00743782215051428	0.501291611849707	0.390098960109006	0.00743782215051428	-0.0801720837987509	-0.0876099059492652	0	0	0	0
chr17:62117204-62117373	0.157622984386509	0.17118142494439	-0.0239492280455889	0.105179846459726	FALSE	0	0.0413485008471458	-0.0232860158036895	-0.0541893331116609	0.166690225398753	FALSE	0	0.0326408443326372	0.0326408443326372	0.441405218700284	0.331690017925807	0.0326408443326372	0.102508756936259	0.0698679126036221	0	0	0	0
chr1:76270149-76270320	-0.257111587560385	0.0703662278975613	-0.104127436720133	0.183232979441347	FALSE	0	0.121700643587518	0.0935155396259057	0.0826550989711721	-0.0218622164413948	FALSE	0	0.0690022664358002	0.0690022664358002	0.514053722144529	0.404652849297077	0.0690022664358002	-0.0269099542354024	-0.0959122206712026	0	0	0	0
chr17:62803496-62803667	-0.00975002901361038	-0.0798176104389279	-0.153138921547635	-0.212118069489447	FALSE	0	-0.0864667936188113	-0.179219410229676	0.0601951634503549	-0.0562889440182397	FALSE	0	-0.0654449961040929	-0.0654449961040929	0.597559354645788	0.493258586495716	-0.0654449961040929	-0.113706157622405	-0.0482611615183123	0	0	0	0
chr17:62951888-62952059	-0.166309648666505	0.0242410347294606	-0.116711233600869	-0.0554074702036297	FALSE	0	-0.224927961642179	-0.129227995401107	0.155966745132794	-0.0331065705118302	FALSE	0	-0.0578239456055803	-0.0578239456055803	0.876440397818809	0.830163051473292	-0.0578239456055803	-0.0785468294353857	-0.0207228838298054	0	0	0	0
chr17:63619119-63619290	-0.0310840338056153	0.145159499582201	0.129470320544846	0.106530941312123	FALSE	0	0.519222343791445	0.532512017069019	0.74118363174619	0.958261691885203	FALSE	1	0.687794921122964	0.687794921122964	0.0204792519662726	0.00614330339131213	0.687794921122964	0.0875191819083886	-0.600275739214575	1	1	1	1
chr17:63839188-63839359	0.194340046428346	0.12340052330757	0.112040250976928	0.101962609306473	FALSE	1	0.14904832525489	0.267065340993269	0.259509658050476	-0.0116834866400715	FALSE	1	0.165984959414641	0.165984959414641	0.739052450789611	0.656575765020146	0.165984959414641	0.132935857504829	-0.0330491019098115	0	0	1	0
chr17:64155211-64155382	1.18534888868173	0.898742162921745	0.99957678311239	1.0629868349911	FALSE	1	-0.26293420162475	-0.182477314430744	-0.080442650189604	0.10324276649272	FALSE	0	-0.105652849938094	-0.105652849938094	0.0008707894313743	4.15617736441043e-05	-0.105652849938094	1.03666366742674	1.14231651736483	1	2	1	2
